order_id,order_date,customer_id,customer_segment,region,product_name,category,subcategory,acquisition_channel,qty,unit_price,discount_pct,revenue,profit,payment_method,is_fraud_flag,order_status,delivery_date,delivery_days,delivery_cost,customer_rating,product_weight_kg
10414,2024-12-09,C77479,B2C_Budget,Moscow,Wireless Headphones,Electronics,Audio,social_media,1,20306.85,0.2,16245.48,5805.92,wallet,0,returned,2024-12-13,4,40.38,,0.3
10415,2024-03-31,C29028,B2B_Medium,Moscow,Classic Jeans,Clothing,Bottoms,organic_search,3,5211.1,0.13,13600.97,7736.99,sbp,0,delivered,2024-04-04,4,69.16,4,0.5
10416,2024-07-04,C14684,B2C_Standard,Krasnoyarsk,Running Shoes Elite,Sports,Footwear,paid_search,1,8263.84,0.081,7594.47,3120.97,invoice,0,returned,2024-07-11,7,251.47,,0.6
10417,2024-11-07,C65894,B2C_Standard,Moscow,Coffee Machine Delux,Home,Kitchen,email,1,30405.8,0.203,24233.42,7757.42,sbp,0,delivered,2024-11-11,4,381.87,5,3.2
10418,2024-11-08,C96914,B2B_Small,Moscow,Protein Powder 2kg,Sports,Nutrition,paid_search,3,5472.55,0.216,12871.44,6061.27,card,0,returned,2024-11-12,4,201.75,,2.0
10419,2024-04-13,C36203,B2B_Small,Samara,Laptop UltraSlim 15,Electronics,Computers,paid_search,1,74617.98,0.138,64320.7,9941.63,credit,0,delivered,2024-04-19,6,424.02,5,1.6
10420,2024-03-24,C87161,B2B_Small,Saint Petersburg,Cookbook Italian,Books,Non-fiction,social_media,3,1228.16,0.073,3415.51,1338.85,invoice,0,delivered,2024-03-27,3,75.3,4,0.8
10421,2024-07-13,C30461,B2B_Small,Moscow,Laptop UltraSlim 15,Electronics,Computers,referral,3,125473.55,0.045,359481.72,47483.01,credit,0,cancelled,,,198.06,,1.6
10422,2024-05-23,C30547,B2C_Standard,Rostov-on-Don,Running Shoes Elite,Sports,Footwear,email,1,7829.17,0.121,6881.84,3097.53,card,0,delivered,2024-05-31,8,381.4,5,0.6
10423,2024-06-25,C48643,B2B_Medium,Moscow,Puffer Jacket Winter,Clothing,Outerwear,paid_search,4,10758.87,0.08,39592.64,17311.25,card,0,cancelled,,,100.06,,0.9
10424,2024-04-17,C96381,B2B_Medium,Moscow,Puffer Jacket Winter,Clothing,Outerwear,direct,1,10097.54,0.075,9340.22,5079.61,wallet,0,delivered,2024-04-20,3,89.86,4,0.9
10425,2024-05-21,C61568,B2C_Premium,Rostov-on-Don,Sci-Fi Novel Set,Books,Fiction,organic_search,1,1216.69,0.05,1155.86,491.98,credit,0,delivered,2024-05-28,7,377.62,3,0.7
10426,2024-09-23,C96342,B2C_Standard,Saint Petersburg,Wireless Headphones,Electronics,Audio,referral,1,17282.16,0.181,14154.09,4607.17,wallet,0,returned,2024-09-29,6,26.1,,0.3
10427,2024-01-21,C74801,B2B_Small,Moscow,Smart Watch Sport,Electronics,Wearables,email,2,41502.17,0.056,78356.1,18534.41,card,0,delivered,2024-01-25,4,9.79,5,0.1
10428,2024-08-14,C90834,B2B_Medium,Saint Petersburg,Smartphone Pro X,Electronics,Mobile,social_media,3,127835.54,0.031,371617.91,68756.23,sbp,0,delivered,2024-08-17,3,18.11,4,0.2
10429,2024-05-11,C77479,B2C_Budget,Moscow,Smartphone Pro X,Electronics,Mobile,email,1,148213.41,0.092,134577.78,,wallet,0,in_transit,2024-05-14,3,23.91,,0.2
10430,2024-11-30,C37569,B2C_Premium,Moscow,Smart Watch Sport,Electronics,Wearables,social_media,1,39716.74,0.2,31773.39,7946.22,sbp,0,delivered,2024-12-04,4,13.01,3,0.1
10431,2024-01-17,C29298,B2C_Budget,Moscow,Smart Watch Sport,Electronics,Wearables,email,1,41590.59,0.09,37847.44,7174.3,credit,0,delivered,2024-01-21,4,8.44,5,0.1
10432,2024-02-13,C19541,B2B_Small,Moscow,Yoga Mat Premium,Sports,Fitness,email,2,4779.8,0.019,9377.97,5349.0,invoice,0,delivered,2024-02-18,5,96.08,5,1.0
10433,2024-10-15,C94731,B2C_Premium,Moscow,Wireless Headphones,Electronics,Audio,organic_search,1,21265.41,0.203,16948.53,4833.66,wallet,0,delivered,2024-10-18,3,24.76,5,0.3
10434,2024-06-14,C33120,B2B_Medium,Yekaterinburg,Yoga Mat Premium,Sports,Fitness,paid_search,5,3068.31,0.067,14313.67,8837.59,sbp,0,delivered,2024-06-21,7,421.12,4,1.0
10435,2024-07-03,C17913,B2C_Premium,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,referral,2,1802.35,0.138,3107.25,1073.85,wallet,0,delivered,2024-07-06,3,82.61,5,0.7
10436,2024-08-31,C31141,B2C_Standard,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,referral,1,3994.91,0.081,3671.32,2304.24,credit,0,returned,2024-09-06,6,81.51,,1.0
10437,2024-04-04,C77083,B2C_Budget,Moscow,Coffee Machine Delux,Home,Kitchen,paid_search,1,31002.37,0.04,29762.28,8300.14,sbp,0,in_transit,2024-04-07,3,381.99,,3.2
10438,2024-05-24,C15859,B2B_Medium,Moscow,Protein Powder 2kg,Sports,Nutrition,direct,2,5389.3,0.051,10228.89,4039.5,card,0,delivered,2024-05-28,4,175.13,5,2.0
10439,2024-03-23,C81831,B2C_Premium,Moscow,Cookbook Italian,Books,Non-fiction,email,1,1424.58,0.062,1336.26,492.83,wallet,0,returned,2024-03-27,4,111.85,,0.8
10440,2024-04-19,C64754,B2C_Standard,Moscow,Protein Powder 2kg,Sports,Nutrition,email,1,5456.97,0.081,5014.96,2351.82,wallet,0,delivered,2024-04-24,5,175.48,5,2.0
10441,2024-06-11,C62334,B2C_Budget,Samara,Wireless Headphones,Electronics,Audio,organic_search,1,12620.23,0.099,11370.83,3988.68,wallet,0,returned,2024-06-15,4,421.14,,0.3
10442,2024-12-09,C33929,B2B_Medium,Novosibirsk,Laptop UltraSlim 15,Electronics,Computers,direct,2,78723.75,0.207,124855.87,16526.13,sbp,0,returned,2024-12-17,8,400.63,,1.6
10443,2024-10-07,C14843,B2C_Budget,Moscow,Puffer Jacket Winter,Clothing,Outerwear,referral,1,10154.7,0.045,9697.74,4725.03,credit,0,returned,2024-10-12,5,92.19,,0.9
10444,2024-03-03,C20757,B2C_Budget,Saint Petersburg,Classic Jeans,Clothing,Bottoms,organic_search,1,4795.03,0.093,4349.09,2565.71,wallet,0,delivered,2024-03-06,3,49.14,5,0.5
10445,2024-09-09,C91620,B2C_Standard,Moscow,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,10790.71,0.05,10251.17,5590.37,wallet,0,delivered,2024-09-13,4,80.16,4,0.9
10446,2024-09-18,C33258,B2B_Medium,Moscow,Sci-Fi Novel Set,Books,Fiction,organic_search,5,2116.1,0.02,10368.89,4583.45,credit,0,returned,2024-09-22,4,56.28,,0.7
10447,2024-09-22,C66634,B2C_Standard,Moscow,Cookbook Italian,Books,Non-fiction,referral,1,1434.04,0.069,1335.09,569.99,credit,0,delivered,2024-09-24,2,99.32,5,0.8
10448,2024-01-11,C27410,B2C_Budget,Moscow,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,9929.39,0.121,8727.93,4776.45,invoice,0,in_transit,2024-01-15,4,90.85,,0.9
10449,2024-09-26,C70638,B2C_Standard,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,social_media,1,1828.65,0.112,1623.84,644.6,credit,0,delivered,2024-09-30,4,58.39,5,0.7
10450,2024-07-20,C25734,B2B_Small,Samara,Smartphone Pro X,Electronics,Mobile,paid_search,2,81411.73,0.044,155659.23,25962.69,credit,0,in_transit,2024-07-24,4,336.3,,0.2
10451,2024-11-24,C87466,B2C_Standard,Moscow,Laptop UltraSlim 15,Electronics,Computers,email,1,117868.15,0.018,115746.52,15821.38,card,0,delivered,2024-11-28,4,149.29,5,1.6
10452,2024-07-13,C39859,B2C_Budget,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,143518.93,0.034,138639.29,23308.34,invoice,0,returned,2024-07-16,3,21.24,,0.2
10453,2024-06-25,C50214,B2B_Medium,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,7,139669.43,0.052,926846.34,172721.38,invoice,0,returned,2024-06-28,3,26.5,,0.2
10454,2024-01-29,C17036,B2B_Small,Samara,Sci-Fi Novel Set,Books,Fiction,social_media,1,1246.39,0.153,1055.69,361.51,sbp,0,delivered,2024-02-05,7,391.52,4,0.7
10455,2024-12-07,C72129,B2B_Small,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,paid_search,3,1741.39,0.117,4612.94,1960.94,invoice,0,in_transit,2024-12-13,6,58.9,,0.7
10456,2024-10-21,C11728,B2B_Medium,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,paid_search,5,1867.27,0.087,8524.09,3410.82,card,0,delivered,2024-10-26,5,67.6,5,0.7
10457,2024-04-17,C38522,B2B_Medium,Yekaterinburg,Protein Powder 2kg,Sports,Nutrition,social_media,4,3726.16,0.047,14204.12,6284.28,sbp,0,returned,2024-04-21,4,551.17,,2.0
10458,2024-12-25,C97449,B2B_Medium,Moscow,Laptop UltraSlim 15,Electronics,Computers,organic_search,8,115742.37,0.08,851863.84,121131.09,invoice,0,delivered,2024-12-27,2,175.1,3,1.6
10459,2024-09-24,C48038,B2C_Standard,Moscow,Coffee Machine Delux,Home,Kitchen,referral,1,30142.37,0.025,29388.81,9362.73,credit,0,delivered,2024-09-29,5,341.08,5,3.2
10460,2024-12-06,C68376,B2C_Premium,Saint Petersburg,Smartphone Pro X,Electronics,Mobile,organic_search,1,122369.45,0.247,92144.2,18978.32,invoice,0,in_transit,2024-12-12,6,25.11,,0.2
10461,2024-06-17,C64196,B2B_Small,Saint Petersburg,Smartphone Pro X,Electronics,Mobile,social_media,1,128807.39,0.069,119919.68,19852.22,credit,0,delivered,2024-06-22,5,21.71,5,0.2
10462,2024-05-21,C14684,B2C_Standard,Moscow,Coffee Machine Delux,Home,Kitchen,direct,1,30344.93,0.067,28311.82,7300.1,card,0,cancelled,,,368.04,,3.2
10463,2024-12-17,C24621,B2B_Small,Moscow,Cookbook Italian,Books,Non-fiction,organic_search,1,1461.06,0.286,1043.2,357.66,card,0,cancelled,,,104.17,,0.8
10464,2024-11-11,C30753,B2C_Budget,Moscow,Running Shoes Elite,Sports,Footwear,paid_search,1,13661.02,0.203,10887.83,4426.0,invoice,0,delivered,2024-11-16,5,66.61,5,0.6
10465,2024-10-21,C39770,B2C_Budget,Moscow,Sci-Fi Novel Set,Books,Fiction,social_media,1,2117.4,0.11,1884.49,727.93,sbp,0,delivered,2024-10-24,3,95.63,4,0.7
10466,2024-04-02,C46057,B2B_Small,Moscow,Laptop UltraSlim 15,Electronics,Computers,direct,2,122388.11,0.078,225683.67,32352.66,invoice,0,delivered,2024-04-04,2,185.02,4,1.6
10467,2024-03-15,C50163,B2C_Premium,Novosibirsk,Wireless Headphones,Electronics,Audio,paid_search,1,12451.94,0.156,10509.44,3648.1,wallet,0,cancelled,,,334.25,,0.3
10468,2024-04-04,C51223,B2B_Small,Saint Petersburg,Laptop UltraSlim 15,Electronics,Computers,paid_search,3,103700.51,0.025,303323.99,,sbp,0,in_transit,2024-04-08,4,206.98,,1.6
10469,2024-07-12,C77867,B2C_Budget,Saint Petersburg,Smartphone Pro X,Electronics,Mobile,direct,1,129602.52,0.095,117290.28,24005.77,invoice,0,delivered,2024-07-17,5,17.38,3,0.2
10470,2024-03-10,C74816,B2B_Small,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,146105.46,0.092,132663.76,25391.53,invoice,0,cancelled,,,27.02,,0.2
10471,2024-06-14,C30553,B2C_Premium,Moscow,Classic Jeans,Clothing,Bottoms,paid_search,1,5020.41,0.039,4824.61,2427.3,wallet,0,delivered,2024-06-19,5,49.51,5,0.5
10472,2024-02-05,C51223,B2B_Small,Moscow,Yoga Mat Premium,Sports,Fitness,social_media,1,4944.8,0.104,4430.54,2370.0,credit,0,in_transit,2024-02-08,3,132.66,,1.0
10473,2024-03-04,C70177,B2B_Small,Saint Petersburg,Wireless Headphones,Electronics,Audio,social_media,1,17729.81,0.076,16382.34,5799.33,credit,0,delivered,2024-03-10,6,41.7,5,0.3
10474,2024-11-15,C85791,B2B_Small,Moscow,Protein Powder 2kg,Sports,Nutrition,paid_search,2,5667.33,0.07,10541.23,4840.12,invoice,0,cancelled,,,229.06,,2.0
10475,2024-07-10,C22114,B2B_Small,Moscow,Smartphone Pro X,Electronics,Mobile,organic_search,2,149982.04,0.046,286165.73,50885.13,wallet,0,delivered,2024-07-13,3,21.25,5,0.2
10476,2024-09-16,C18310,B2B_Medium,Moscow,Wireless Headphones,Electronics,Audio,email,8,20210.44,0.19,130963.65,43738.04,invoice,0,cancelled,,,25.27,,0.3
10477,2024-02-19,C93387,B2B_Small,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,organic_search,1,3993.7,0.066,3730.12,1803.91,sbp,0,delivered,2024-02-25,6,133.53,5,1.0
10478,2024-07-14,C75052,B2C_Budget,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,organic_search,1,1892.1,0.122,1661.26,731.85,wallet,0,returned,2024-07-20,6,85.36,,0.7
10479,2024-02-17,C48634,B2B_Small,Moscow,Yoga Mat Premium,Sports,Fitness,paid_search,3,4788.07,0.229,11074.81,6068.34,invoice,0,delivered,2024-02-21,4,130.41,5,1.0
10480,2024-10-18,C49734,B2B_Medium,Kazan,Smartphone Pro X,Electronics,Mobile,direct,3,90666.81,0.113,241264.38,46695.26,card,0,in_transit,2024-10-25,7,336.39,,0.2
10481,2024-06-03,C94009,B2C_Premium,Yekaterinburg,Smartphone Pro X,Electronics,Mobile,social_media,1,95541.9,0.072,88662.88,15552.81,invoice,0,cancelled,,,339.32,,0.2
10482,2024-10-11,C57538,B2C_Premium,Moscow,Wireless Headphones,Electronics,Audio,referral,1,20176.45,0.038,19409.74,6474.67,wallet,0,returned,2024-10-13,2,30.16,,0.3
10483,2024-12-03,C99341,B2B_Medium,Moscow,Classic Jeans,Clothing,Bottoms,direct,3,5308.82,0.064,14907.17,8661.15,sbp,0,cancelled,,,59.34,,0.5
10484,2024-10-19,C99547,B2B_Small,Novosibirsk,Classic Jeans,Clothing,Bottoms,organic_search,1,3318.85,0.093,3010.2,1701.47,card,0,delivered,2024-10-25,6,348.04,5,0.5
10485,2024-05-03,C33102,B2B_Medium,Moscow,Smartphone Pro X,Electronics,Mobile,direct,4,146705.78,0.071,545158.68,91213.6,invoice,0,cancelled,,,27.26,,0.2
10486,2024-01-05,C52277,B2B_Medium,Moscow,Running Shoes Elite,Sports,Footwear,paid_search,6,14206.39,0.085,77993.08,30794.62,credit,0,cancelled,,,72.02,,0.6
10487,2024-09-05,C64754,B2C_Standard,Saint Petersburg,Laptop UltraSlim 15,Electronics,Computers,referral,1,105815.69,0.159,88991.0,11638.59,card,0,delivered,2024-09-10,5,174.98,4,1.6
10488,2024-08-04,C26130,B2C_Premium,Krasnoyarsk,Sci-Fi Novel Set,Books,Fiction,organic_search,1,1257.63,0.165,1050.12,440.51,sbp,0,delivered,2024-08-12,8,308.41,4,0.7
10489,2024-05-12,C55141,B2C_Standard,Yekaterinburg,Running Shoes Elite,Sports,Footwear,direct,1,8760.37,0.129,7630.28,3131.22,credit,0,delivered,2024-05-19,7,437.62,5,0.6
10490,2024-11-26,C10178,B2C_Premium,Moscow,Protein Powder 2kg,Sports,Nutrition,email,1,5401.75,0.076,4991.22,2069.0,invoice,0,in_transit,2024-11-29,3,195.62,,2.0
10491,2024-05-31,C84087,B2C_Premium,Saint Petersburg,Smartphone Pro X,Electronics,Mobile,paid_search,1,128504.93,0.161,107815.64,17857.41,wallet,0,delivered,2024-06-03,3,23.2,5,0.2
10492,2024-04-18,C61543,B2C_Premium,Yekaterinburg,Smart Watch Sport,Electronics,Wearables,referral,1,26283.55,0.035,25363.63,4891.59,invoice,0,delivered,2024-04-25,7,159.52,3,0.1
10493,2024-04-07,C32755,B2C_Standard,Yekaterinburg,Sci-Fi Novel Set,Books,Fiction,paid_search,1,1327.61,0.112,1178.92,504.58,wallet,0,in_transit,2024-04-13,6,229.59,,0.7
10494,2024-01-14,C42905,B2C_Budget,Novosibirsk,Sci-Fi Novel Set,Books,Fiction,paid_search,1,1272.97,0.133,1103.66,417.45,invoice,0,cancelled,,,450.78,,0.7
10495,2024-01-12,C24499,B2B_Medium,Moscow,Smart Watch Sport,Electronics,Wearables,paid_search,4,41301.42,0.027,160745.13,37034.65,wallet,0,delivered,2024-01-15,3,8.61,4,0.1
10496,2024-12-11,C10465,B2C_Standard,Kazan,Smartphone Pro X,Electronics,Mobile,paid_search,1,93048.15,0.054,88023.55,13913.03,card,0,returned,2024-12-18,7,415.1,,0.2
10497,2024-11-28,C94380,B2C_Premium,Moscow,Running Shoes Elite,Sports,Footwear,social_media,1,13669.44,0.252,10224.74,4626.72,invoice,0,in_transit,2024-12-03,5,67.31,,0.6
10498,2024-03-09,C42128,B2C_Standard,Moscow,Running Shoes Elite,Sports,Footwear,direct,1,13600.64,0.071,12634.99,,wallet,0,delivered,2024-03-12,3,50.96,5,0.6
10499,2024-01-01,C23051,B2B_Medium,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,paid_search,5,8695.36,0.066,40607.33,19917.48,invoice,0,delivered,2024-01-06,5,108.59,5,0.9
10500,2024-12-18,C19464,B2C_Premium,Moscow,Protein Powder 2kg,Sports,Nutrition,paid_search,1,5740.66,0.148,4891.04,2309.63,wallet,0,delivered,2024-12-20,2,204.38,5,2.0
10501,2024-11-04,C11684,B2C_Budget,Moscow,Yoga Mat Premium,Sports,Fitness,social_media,1,4704.87,0.008,4667.23,2325.88,credit,0,cancelled,,,107.99,,1.0
10502,2024-05-21,C87000,B2B_Medium,Kazan,Yoga Mat Premium,Sports,Fitness,organic_search,1,2968.23,0.064,2778.26,1508.42,card,0,cancelled,,,312.86,,1.0
10503,2024-01-20,C30997,B2C_Budget,Moscow,Laptop UltraSlim 15,Electronics,Computers,direct,1,124619.13,0.038,119883.6,16576.84,credit,0,delivered,2024-01-22,2,183.27,5,1.6
10504,2024-06-24,C63996,B2B_Medium,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,social_media,5,4313.1,0.165,18007.19,11083.68,card,0,cancelled,,,113.22,,1.0
10505,2024-02-18,C98157,B2B_Small,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,organic_search,2,36213.61,0.034,69964.69,15446.89,card,0,delivered,2024-02-23,5,11.08,5,0.1
10506,2024-01-22,C99649,B2B_Medium,Yekaterinburg,Sci-Fi Novel Set,Books,Fiction,social_media,5,1346.31,0.08,6193.03,2148.59,sbp,0,in_transit,2024-01-26,4,454.37,,0.7
10507,2024-11-20,C17304,B2C_Budget,Rostov-on-Don,Cookbook Italian,Books,Non-fiction,direct,1,763.38,0.054,722.16,261.77,wallet,0,delivered,2024-11-26,6,278.11,4,0.8
10508,2024-02-23,C65403,B2B_Small,Moscow,Wireless Headphones,Electronics,Audio,paid_search,2,20333.78,0.055,38430.84,13484.35,credit,0,delivered,2024-02-27,4,35.13,5,0.3
10509,2024-01-17,C10043,B2C_Premium,Moscow,Protein Powder 2kg,Sports,Nutrition,organic_search,1,5597.52,0.077,5166.51,2222.07,card,0,delivered,2024-01-20,3,276.32,3,2.0
10510,2024-07-02,C24499,B2B_Medium,Krasnoyarsk,Coffee Machine Delux,Home,Kitchen,paid_search,6,17486.85,0.103,94114.23,26599.42,card,0,delivered,2024-07-10,8,665.99,5,3.2
10511,2024-01-26,C97557,B2C_Premium,Yekaterinburg,Puffer Jacket Winter,Clothing,Outerwear,paid_search,2,6995.68,0.149,11906.65,6488.42,invoice,0,in_transit,2024-01-30,4,303.85,,0.9
10512,2024-06-30,C33929,B2B_Medium,Novosibirsk,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,6387.07,0.179,5243.78,2456.84,credit,0,delivered,2024-07-05,5,298.64,5,0.9
10513,2024-02-15,C38300,B2C_Budget,Novosibirsk,Yoga Mat Premium,Sports,Fitness,paid_search,1,2959.43,0.014,2918.0,1507.53,card,0,in_transit,2024-02-23,8,267.76,,1.0
10514,2024-09-20,C71200,B2B_Small,Moscow,Smart Watch Sport,Electronics,Wearables,paid_search,1,38149.56,0.143,32694.17,7273.21,card,0,cancelled,,,9.33,,0.1
10515,2024-05-23,C31187,B2B_Medium,Moscow,Coffee Machine Delux,Home,Kitchen,organic_search,2,31168.91,0.057,58784.56,14283.7,wallet,0,delivered,2024-05-27,4,361.03,5,3.2
10516,2024-05-07,C64190,B2B_Small,Rostov-on-Don,Wireless Headphones,Electronics,Audio,direct,2,12186.78,0.012,24081.08,7434.49,invoice,0,cancelled,,,257.48,,0.3
10517,2024-01-19,C67912,B2C_Standard,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,142816.36,0.084,130819.79,21178.39,invoice,0,delivered,2024-01-22,3,18.66,5,0.2
10518,2024-09-28,C64039,B2C_Standard,Samara,Smart Watch Sport,Electronics,Wearables,social_media,1,23042.25,0.043,22051.43,5463.92,sbp,0,delivered,2024-10-05,7,259.53,5,0.1
10519,2024-01-05,C85420,B2B_Medium,Saint Petersburg,Cookbook Italian,Books,Non-fiction,social_media,4,1236.81,0.12,4353.57,1553.37,sbp,0,delivered,2024-01-08,3,105.47,3,0.8
10520,2024-12-23,C78558,B2C_Premium,Saint Petersburg,Classic Jeans,Clothing,Bottoms,referral,1,4391.07,0.175,3622.63,1913.55,sbp,0,in_transit,2024-12-29,6,56.3,,0.5
10521,2024-03-16,C39738,B2B_Medium,Rostov-on-Don,Sci-Fi Novel Set,Books,Fiction,email,6,1218.69,0.125,6398.12,2196.41,wallet,0,returned,2024-03-22,6,320.15,,0.7
10522,2024-05-01,C11670,B2C_Standard,Moscow,Protein Powder 2kg,Sports,Nutrition,paid_search,1,5655.07,0.043,5411.9,2276.61,wallet,0,delivered,2024-05-05,4,258.72,5,2.0
10523,2024-11-13,C87676,B2B_Small,Moscow,Sci-Fi Novel Set,Books,Fiction,social_media,1,2114.57,0.247,1592.27,562.61,invoice,0,cancelled,,,64.18,,0.7
10524,2024-03-07,C53593,B2C_Standard,Krasnoyarsk,Protein Powder 2kg,Sports,Nutrition,direct,1,3171.06,0.005,3155.2,1577.31,credit,0,cancelled,,,587.16,,2.0
10525,2024-11-04,C21925,B2B_Medium,Moscow,Sci-Fi Novel Set,Books,Fiction,email,5,2158.54,0.083,9896.91,3434.53,credit,0,returned,2024-11-07,3,97.68,,0.7
10526,2024-06-17,C26999,B2C_Premium,Saint Petersburg,Laptop UltraSlim 15,Electronics,Computers,email,1,104490.83,0.068,97385.45,12438.15,credit,0,delivered,2024-06-20,3,144.54,5,1.6
10527,2024-01-21,C88525,B2C_Budget,Krasnoyarsk,Smart Watch Sport,Electronics,Wearables,email,1,23806.38,0.058,22425.61,5296.83,sbp,0,delivered,2024-01-27,6,271.28,5,0.1
10528,2024-04-11,C42905,B2C_Budget,Moscow,Sci-Fi Novel Set,Books,Fiction,paid_search,1,2026.88,0.04,1945.8,715.11,invoice,0,in_transit,2024-04-15,4,83.36,,0.7
10529,2024-02-14,C21625,B2C_Budget,Kazan,Smart Watch Sport,Electronics,Wearables,organic_search,1,25985.34,0.186,21152.07,4595.62,wallet,0,delivered,2024-02-19,5,315.39,5,0.1
10530,2024-03-15,C18113,B2C_Standard,Yekaterinburg,Protein Powder 2kg,Sports,Nutrition,email,1,3700.41,0.029,3593.1,1489.45,wallet,0,in_transit,2024-03-20,5,461.39,,2.0
10531,2024-10-07,C97492,B2B_Small,Yekaterinburg,Coffee Machine Delux,Home,Kitchen,paid_search,2,20027.8,0.194,32284.81,10110.76,wallet,0,returned,2024-10-11,4,504.3,,3.2
10532,2024-08-28,C47177,B2C_Standard,Samara,Classic Jeans,Clothing,Bottoms,direct,1,3039.26,0.02,2978.47,1579.82,card,0,cancelled,,,230.06,,0.5
10533,2024-01-05,C26482,B2C_Budget,Samara,Running Shoes Elite,Sports,Footwear,direct,1,8249.04,0.078,7605.61,2790.18,credit,0,in_transit,2024-01-12,7,430.92,,0.6
10534,2024-08-09,C69351,B2B_Small,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,organic_search,1,1809.47,0.127,1579.67,668.75,wallet,0,returned,2024-08-14,5,79.8,,0.7
10535,2024-01-11,C19325,B2C_Standard,Saint Petersburg,Classic Jeans,Clothing,Bottoms,referral,1,4795.71,0.07,4460.01,2556.92,invoice,0,cancelled,,,64.07,,0.5
10536,2024-08-14,C93258,B2B_Medium,Moscow,Puffer Jacket Winter,Clothing,Outerwear,referral,4,10119.29,0.069,37684.24,19859.7,invoice,0,returned,2024-08-17,3,121.24,,0.9
10537,2024-09-14,C83763,B2C_Standard,Moscow,Sci-Fi Novel Set,Books,Fiction,referral,1,2102.4,0.043,2012.0,861.43,card,0,cancelled,,,79.02,,0.7
10538,2024-03-10,C94009,B2C_Premium,Moscow,Coffee Machine Delux,Home,Kitchen,social_media,1,30328.48,0.039,29145.67,7381.06,credit,0,delivered,2024-03-12,2,411.83,4,3.2
10539,2024-11-08,C80055,B2B_Small,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,143187.47,0.148,121995.72,21189.64,sbp,0,delivered,2024-11-13,5,18.91,3,0.2
10540,2024-12-09,C75780,B2C_Premium,Samara,Laptop UltraSlim 15,Electronics,Computers,social_media,1,70663.91,0.212,55683.16,7341.65,card,0,in_transit,2024-12-16,7,479.71,,1.6
10541,2024-03-21,C75616,B2B_Small,Moscow,Smart Watch Sport,Electronics,Wearables,referral,1,39443.2,0.131,34276.14,8415.27,credit,0,delivered,2024-03-23,2,11.19,5,0.1
10542,2024-04-27,C17177,B2C_Premium,Yekaterinburg,Classic Jeans,Clothing,Bottoms,paid_search,2,3351.56,0.048,6381.37,3713.29,sbp,0,delivered,2024-05-03,6,422.1,4,0.5
10543,2024-08-20,C67787,B2C_Premium,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,138788.92,0.091,126159.13,24241.73,sbp,0,delivered,2024-08-23,3,22.36,5,0.2
